Date.and.Time..UTC.,Receiver,Transmitter,Sensor.Value,Sensor.Unit,Station.Name,Latitude,Longitude,Transmitter.Name,Transmitter.Serial
2020/04/25 21:47,PSJ002,14684,NA,NA,PSJ002,-31.62011,29.60016,14684,Blacktip
2020/04/25 21:48,PSJ002,14684,NA,NA,PSJ002,-31.62011,29.60016,14684,Blacktip
2020/04/25 21:50,PSJ002,14684,NA,NA,PSJ002,-31.62011,29.60016,14684,Blacktip
2020/04/25 21:51,PSJ002,14684,NA,NA,PSJ002,-31.62011,29.60016,14684,Blacktip
2020/05/11 22:40,KM001,14684,NA,NA,KM001,-32.704722,28.384833,14684,Blacktip
2020/05/11 22:41,KM001,14684,NA,NA,KM001,-32.704722,28.384833,14684,Blacktip
2020/05/11 22:42,KM001,14684,NA,NA,KM001,-32.704722,28.384833,14684,Blacktip
2020/05/11 22:43,KM001,14684,NA,NA,KM001,-32.704722,28.384833,14684,Blacktip
2020/05/11 22:43,KM001,14684,NA,NA,KM001,-32.704722,28.384833,14684,Blacktip
2020/05/11 22:45,KM001,14684,NA,NA,KM001,-32.704722,28.384833,14684,Blacktip
2020/05/11 22:47,KM001,14684,NA,NA,KM001,-32.704722,28.384833,14684,Blacktip
2020/05/15 16:02,KM002,14684,NA,NA,KM002,-32.708083,28.391333,14684,Blacktip
2020/05/15 16:03,KM002,14684,NA,NA,KM002,-32.708083,28.391333,14684,Blacktip
2020/05/15 16:04,KM002,14684,NA,NA,KM002,-32.708083,28.391333,14684,Blacktip
2020/05/15 16:07,KM003,14684,NA,NA,KM003,-32.711,28.397972,14684,Blacktip
2020/05/15 16:08,KM003,14684,NA,NA,KM003,-32.711,28.397972,14684,Blacktip
2020/05/15 16:09,KM003,14684,NA,NA,KM003,-32.711,28.397972,14684,Blacktip
2020/05/15 16:10,KM003,14684,NA,NA,KM003,-32.711,28.397972,14684,Blacktip
2020/05/16 00:13,KM001,14684,NA,NA,KM001,-32.704722,28.384833,14684,Blacktip
2020/05/16 00:13,KM001,14684,NA,NA,KM001,-32.704722,28.384833,14684,Blacktip
2020/05/16 00:14,KM001,14684,NA,NA,KM001,-32.704722,28.384833,14684,Blacktip
2020/05/16 02:40,KM001,14684,NA,NA,KM001,-32.704722,28.384833,14684,Blacktip
2020/05/16 02:46,KM001,14684,NA,NA,KM001,-32.704722,28.384833,14684,Blacktip
2020/05/16 02:47,KM001,14684,NA,NA,KM001,-32.704722,28.384833,14684,Blacktip
2020/05/16 02:49,KM001,14684,NA,NA,KM001,-32.704722,28.384833,14684,Blacktip
2020/05/16 02:50,KM001,14684,NA,NA,KM001,-32.704722,28.384833,14684,Blacktip
2020/05/16 02:51,KM001,14684,NA,NA,KM001,-32.704722,28.384833,14684,Blacktip
2020/05/29 05:18,PSJ001,14684,NA,NA,PSJ001,-31.61576,29.59354,14684,Blacktip
2020/05/29 05:19,PSJ001,14684,NA,NA,PSJ001,-31.61576,29.59354,14684,Blacktip
2020/05/29 05:21,PSJ001,14684,NA,NA,PSJ001,-31.61576,29.59354,14684,Blacktip
2020/05/29 05:22,PSJ001,14684,NA,NA,PSJ001,-31.61576,29.59354,14684,Blacktip
2020/05/29 05:23,PSJ001,14684,NA,NA,PSJ001,-31.61576,29.59354,14684,Blacktip
2020/05/29 05:24,PSJ001,14684,NA,NA,PSJ001,-31.61576,29.59354,14684,Blacktip
2020/05/29 05:24,PSJ001,14684,NA,NA,PSJ001,-31.61576,29.59354,14684,Blacktip
2020/05/29 05:25,PSJ001,14684,NA,NA,PSJ001,-31.61576,29.59354,14684,Blacktip
2020/05/29 05:26,PSJ001,14684,NA,NA,PSJ001,-31.61576,29.59354,14684,Blacktip
2020/05/30 05:15,BR002,14675,NA,NA,BR002,-29.907867,31.050767,14675,Blacktip
2020/05/30 05:17,BR002,14675,NA,NA,BR002,-29.907867,31.050767,14675,Blacktip
2020/05/30 05:18,BR002,14675,NA,NA,BR002,-29.907867,31.050767,14675,Blacktip
2020/05/30 07:47,PSJ001,14684,NA,NA,PSJ001,-31.61576,29.59354,14684,Blacktip
2020/05/30 07:48,PSJ001,14684,NA,NA,PSJ001,-31.61576,29.59354,14684,Blacktip
2020/05/30 07:49,PSJ001,14684,NA,NA,PSJ001,-31.61576,29.59354,14684,Blacktip
2020/05/30 07:50,PSJ001,14684,NA,NA,PSJ001,-31.61576,29.59354,14684,Blacktip
2020/05/30 07:51,PSJ001,14684,NA,NA,PSJ001,-31.61576,29.59354,14684,Blacktip
2020/05/30 07:52,PSJ001,14684,NA,NA,PSJ001,-31.61576,29.59354,14684,Blacktip
2020/05/30 08:19,BR002,14675,NA,NA,BR002,-29.907867,31.050767,14675,Blacktip
2020/05/30 08:20,BR002,14675,NA,NA,BR002,-29.907867,31.050767,14675,Blacktip
2020/05/30 08:21,BR002,14675,NA,NA,BR002,-29.907867,31.050767,14675,Blacktip
2020/05/30 08:22,BR002,14675,NA,NA,BR002,-29.907867,31.050767,14675,Blacktip
2020/05/30 08:23,BR002,14675,NA,NA,BR002,-29.907867,31.050767,14675,Blacktip
2020/05/30 08:25,BR002,14675,NA,NA,BR002,-29.907867,31.050767,14675,Blacktip
2020/05/30 08:27,BR002,14675,NA,NA,BR002,-29.907867,31.050767,14675,Blacktip
2020/05/30 08:29,BR002,14675,NA,NA,BR002,-29.907867,31.050767,14675,Blacktip
2020/05/30 08:40,BR001,14675,NA,NA,BR001,-29.905283,31.046133,14675,Blacktip
2020/05/30 08:41,BR001,14675,NA,NA,BR001,-29.905283,31.046133,14675,Blacktip
2020/05/30 10:02,BR002,14675,NA,NA,BR002,-29.907867,31.050767,14675,Blacktip
2020/05/30 10:15,BR002,14675,NA,NA,BR002,-29.907867,31.050767,14675,Blacktip
2020/05/30 10:16,BR002,14675,NA,NA,BR002,-29.907867,31.050767,14675,Blacktip
2020/05/30 10:21,BR002,14675,NA,NA,BR002,-29.907867,31.050767,14675,Blacktip
2020/06/01 07:05,PSJ001,14684,NA,NA,PSJ001,-31.61576,29.59354,14684,Blacktip
2020/06/01 21:32,PSJ001,14684,NA,NA,PSJ001,-31.61576,29.59354,14684,Blacktip
2020/06/02 04:54,PSJ001,14684,NA,NA,PSJ001,-31.61576,29.59354,14684,Blacktip
2020/06/02 05:48,PSJ001,14684,NA,NA,PSJ001,-31.61576,29.59354,14684,Blacktip
2020/06/02 05:49,PSJ001,14684,NA,NA,PSJ001,-31.61576,29.59354,14684,Blacktip
2020/06/02 05:50,PSJ001,14684,NA,NA,PSJ001,-31.61576,29.59354,14684,Blacktip
2020/06/02 05:51,PSJ001,14684,NA,NA,PSJ001,-31.61576,29.59354,14684,Blacktip
2020/06/02 05:53,PSJ001,14684,NA,NA,PSJ001,-31.61576,29.59354,14684,Blacktip
2020/06/02 05:54,PSJ001,14684,NA,NA,PSJ001,-31.61576,29.59354,14684,Blacktip
2020/06/02 06:03,PSJ001,14684,NA,NA,PSJ001,-31.61576,29.59354,14684,Blacktip
2020/06/02 06:10,PSJ002,14684,NA,NA,PSJ002,-31.62011,29.60016,14684,Blacktip
2020/06/02 06:11,PSJ002,14684,NA,NA,PSJ002,-31.62011,29.60016,14684,Blacktip
2020/06/02 18:02,PSJ001,14684,NA,NA,PSJ001,-31.61576,29.59354,14684,Blacktip
2020/06/02 18:04,PSJ001,14684,NA,NA,PSJ001,-31.61576,29.59354,14684,Blacktip
2020/06/02 18:05,PSJ001,14684,NA,NA,PSJ001,-31.61576,29.59354,14684,Blacktip
2020/06/02 18:06,PSJ001,14684,NA,NA,PSJ001,-31.61576,29.59354,14684,Blacktip
2020/06/02 18:07,PSJ001,14684,NA,NA,PSJ001,-31.61576,29.59354,14684,Blacktip
2020/06/02 18:08,PSJ002,14684,NA,NA,PSJ002,-31.62011,29.60016,14684,Blacktip
2020/06/02 18:08,PSJ001,14684,NA,NA,PSJ001,-31.61576,29.59354,14684,Blacktip
2020/06/02 18:09,PSJ001,14684,NA,NA,PSJ001,-31.61576,29.59354,14684,Blacktip
2020/06/02 18:10,PSJ001,14684,NA,NA,PSJ001,-31.61576,29.59354,14684,Blacktip
2020/06/02 18:13,PSJ001,14684,NA,NA,PSJ001,-31.61576,29.59354,14684,Blacktip
2020/06/10 09:16,GG002,14684,NA,NA,GG002,-31.29523,30.02203,14684,Blacktip
2020/06/10 09:17,GG002,14684,NA,NA,GG002,-31.29523,30.02203,14684,Blacktip
2020/06/10 09:18,GG002,14684,NA,NA,GG002,-31.29523,30.02203,14684,Blacktip
2020/06/10 09:19,GG002,14684,NA,NA,GG002,-31.29523,30.02203,14684,Blacktip
2020/06/10 09:20,GG002,14684,NA,NA,GG002,-31.29523,30.02203,14684,Blacktip
2020/06/10 09:22,GG002,14684,NA,NA,GG002,-31.29523,30.02203,14684,Blacktip
2020/06/10 09:23,GG002,14684,NA,NA,GG002,-31.29523,30.02203,14684,Blacktip
2020/06/10 09:24,GG002,14684,NA,NA,GG002,-31.29523,30.02203,14684,Blacktip
2020/06/10 09:25,GG002,14684,NA,NA,GG002,-31.29523,30.02203,14684,Blacktip
2020/06/10 09:26,GG002,14684,NA,NA,GG002,-31.29523,30.02203,14684,Blacktip
2020/06/10 09:27,GG002,14684,NA,NA,GG002,-31.29523,30.02203,14684,Blacktip
2020/06/22 21:40,BR002,14684,NA,NA,BR002,-29.907867,31.050767,14684,Blacktip
2020/06/22 21:42,BR002,14684,NA,NA,BR002,-29.907867,31.050767,14684,Blacktip
2020/06/22 21:43,BR002,14684,NA,NA,BR002,-29.907867,31.050767,14684,Blacktip
2020/06/22 21:44,BR002,14684,NA,NA,BR002,-29.907867,31.050767,14684,Blacktip
2020/06/22 21:44,BR002,14684,NA,NA,BR002,-29.907867,31.050767,14684,Blacktip
2020/06/22 21:45,BR002,14684,NA,NA,BR002,-29.907867,31.050767,14684,Blacktip
2020/06/22 21:46,BR002,14684,NA,NA,BR002,-29.907867,31.050767,14684,Blacktip
2020/06/22 21:47,BR002,14684,NA,NA,BR002,-29.907867,31.050767,14684,Blacktip
2020/06/24 00:37,BR002,14675,NA,NA,BR002,-29.907867,31.050767,14675,Blacktip
2020/06/24 00:39,BR002,14675,NA,NA,BR002,-29.907867,31.050767,14675,Blacktip
2020/06/24 00:41,BR002,14675,NA,NA,BR002,-29.907867,31.050767,14675,Blacktip
2020/06/24 00:42,BR002,14675,NA,NA,BR002,-29.907867,31.050767,14675,Blacktip
2020/06/24 00:43,BR002,14675,NA,NA,BR002,-29.907867,31.050767,14675,Blacktip
2020/07/17 22:55,PSJ002,14684,NA,NA,PSJ002,-31.62011,29.60016,14684,Blacktip
2020/07/17 22:57,PSJ002,14684,NA,NA,PSJ002,-31.62011,29.60016,14684,Blacktip
2020/07/17 23:00,PSJ002,14684,NA,NA,PSJ002,-31.62011,29.60016,14684,Blacktip
2020/07/18 03:30,GG002,3185,NA,NA,GG002,-31.29523,30.02203,3185,Blacktip
2020/07/18 03:37,GG002,3185,NA,NA,GG002,-31.29523,30.02203,3185,Blacktip
2020/07/18 03:40,GG002,3185,NA,NA,GG002,-31.29523,30.02203,3185,Blacktip
2020/07/18 03:40,GG001,3185,NA,NA,GG001,-31.29288,30.01762,3185,Blacktip
2020/07/18 03:41,GG001,3185,NA,NA,GG001,-31.29288,30.01762,3185,Blacktip
2020/07/23 04:18,GG001,3185,NA,NA,GG001,-31.29288,30.01762,3185,Blacktip
2020/07/23 04:20,GG002,3185,NA,NA,GG002,-31.29523,30.02203,3185,Blacktip
2020/07/23 04:20,GG001,3185,NA,NA,GG001,-31.29288,30.01762,3185,Blacktip
2020/07/23 04:21,GG001,3185,NA,NA,GG001,-31.29288,30.01762,3185,Blacktip
2020/07/23 04:22,GG002,3185,NA,NA,GG002,-31.29523,30.02203,3185,Blacktip
2020/07/23 23:32,PSJ002,14684,NA,NA,PSJ002,-31.62011,29.60016,14684,Blacktip
2020/07/24 05:00,PSJ002,14684,NA,NA,PSJ002,-31.62011,29.60016,14684,Blacktip
2020/07/26 22:32,Red_Sands_1,6508,NA,NA,Red_Sands_1,-27.798471,32.620427,6508,Blacktip
2020/08/08 01:20,Red_Sands_2,3183,NA,NA,Red_Sands_2,-27.798593,32.629552,3183,Blacktip
2020/08/08 01:21,Red_Sands_2,3183,NA,NA,Red_Sands_2,-27.798593,32.629552,3183,Blacktip
2020/08/08 01:22,Red_Sands_2,3183,NA,NA,Red_Sands_2,-27.798593,32.629552,3183,Blacktip
2020/08/08 04:44,RSB002,3183,NA,NA,RSB002,-27.7178,32.6469,3183,Blacktip
2020/08/08 04:46,RSB002,3183,NA,NA,RSB002,-27.7178,32.6469,3183,Blacktip
2020/08/08 04:49,RSB002,3183,NA,NA,RSB002,-27.7178,32.6469,3183,Blacktip
2020/08/08 04:50,RSB002,3183,NA,NA,RSB002,-27.7178,32.6469,3183,Blacktip
2020/08/08 04:51,RSB002,3183,NA,NA,RSB002,-27.7178,32.6469,3183,Blacktip
2020/08/08 04:52,RSB002,3183,NA,NA,RSB002,-27.7178,32.6469,3183,Blacktip
2020/08/08 10:55,JP001,3183,NA,NA,JP001,-27.561167,32.686167,3183,Blacktip
2020/08/08 10:56,JP001,3183,NA,NA,JP001,-27.561167,32.686167,3183,Blacktip
2020/08/08 10:56,JP002,3183,NA,NA,JP002,-27.561167,32.691833,3183,Blacktip
2020/08/08 10:58,JP001,3183,NA,NA,JP001,-27.561167,32.686167,3183,Blacktip
2020/08/08 10:59,JP001,3183,NA,NA,JP001,-27.561167,32.686167,3183,Blacktip
2020/08/08 11:02,JP002,3183,NA,NA,JP002,-27.561167,32.691833,3183,Blacktip
2020/08/08 11:03,JP002,3183,NA,NA,JP002,-27.561167,32.691833,3183,Blacktip
2020/08/08 11:03,JP001,3183,NA,NA,JP001,-27.561167,32.686167,3183,Blacktip
2020/08/08 12:53,2 mile 2,3183,NA,NA,2 mile 2,-27.5122,32.695483,3183,Blacktip
2020/08/08 18:53,9_mile_1,3183,NA,NA,9_mile_1,-27.398572,32.730531,3183,Blacktip
2020/08/08 18:53,9_mile_1,3183,NA,NA,9_mile_1,-27.398572,32.730531,3183,Blacktip
2020/08/08 18:55,9_mile_1,3183,NA,NA,9_mile_1,-27.398572,32.730531,3183,Blacktip
2020/08/08 18:57,9_mile_1,3183,NA,NA,9_mile_1,-27.398572,32.730531,3183,Blacktip
2020/08/09 20:24,MOZ002,3183,NA,NA,MOZ002,-26.8545,32.905361,3183,Blacktip
2020/08/09 20:26,MOZ002,3183,NA,NA,MOZ002,-26.8545,32.905361,3183,Blacktip
2020/08/09 20:27,MOZ002,3183,NA,NA,MOZ002,-26.8545,32.905361,3183,Blacktip
2020/08/09 20:29,MOZ002,3183,NA,NA,MOZ002,-26.8545,32.905361,3183,Blacktip
2020/08/09 23:57,Malongane,3183,NA,NA,Malongane,-26.782167,32.90475,3183,Blacktip
2020/08/09 23:59,Malongane,3183,NA,NA,Malongane,-26.782167,32.90475,3183,Blacktip
2020/08/10 00:01,Malongane,3183,NA,NA,Malongane,-26.782167,32.90475,3183,Blacktip
2020/08/10 00:04,Malongane,3183,NA,NA,Malongane,-26.782167,32.90475,3183,Blacktip
2020/08/10 00:05,Malongane,3183,NA,NA,Malongane,-26.782167,32.90475,3183,Blacktip
2020/08/10 00:06,Malongane,3183,NA,NA,Malongane,-26.782167,32.90475,3183,Blacktip
2020/08/10 02:54,Mamoli 1,3183,NA,NA,Mamoli 1,-26.713361,32.910833,3183,Blacktip
2020/08/10 02:55,Mamoli 1,3183,NA,NA,Mamoli 1,-26.713361,32.910833,3183,Blacktip
2020/08/10 02:56,Mamoli 1,3183,NA,NA,Mamoli 1,-26.713361,32.910833,3183,Blacktip
2020/08/10 02:58,Mamoli 1,3183,NA,NA,Mamoli 1,-26.713361,32.910833,3183,Blacktip
2020/08/10 02:59,Mamoli 1,3183,NA,NA,Mamoli 1,-26.713361,32.910833,3183,Blacktip
2020/08/10 03:00,Mamoli 1,3183,NA,NA,Mamoli 1,-26.713361,32.910833,3183,Blacktip
2020/08/10 03:02,Mamoli 1,3183,NA,NA,Mamoli 1,-26.713361,32.910833,3183,Blacktip
2020/08/10 03:03,Mamoli 1,3183,NA,NA,Mamoli 1,-26.713361,32.910833,3183,Blacktip
2020/08/10 03:06,Mamoli 1,3183,NA,NA,Mamoli 1,-26.713361,32.910833,3183,Blacktip
2020/08/13 15:29,MAP001,3184,NA,NA,MAP001,-28.40567,32.443333,3184,Blacktip
2020/08/13 15:32,MAP001,3184,NA,NA,MAP001,-28.40567,32.443333,3184,Blacktip
2020/08/13 15:33,MAP001,3184,NA,NA,MAP001,-28.40567,32.443333,3184,Blacktip
2020/08/14 20:18,Red_Sands_1,3184,NA,NA,Red_Sands_1,-27.798471,32.620427,3184,Blacktip
2020/08/14 22:49,RSB001,3184,NA,NA,RSB001,-27.7178,32.6391,3184,Blacktip
2020/08/14 22:51,RSB001,3184,NA,NA,RSB001,-27.7178,32.6391,3184,Blacktip
2020/08/15 03:49,JP001,3184,NA,NA,JP001,-27.561167,32.686167,3184,Blacktip
2020/08/15 03:50,JP001,3184,NA,NA,JP001,-27.561167,32.686167,3184,Blacktip
2020/08/15 03:51,JP001,3184,NA,NA,JP001,-27.561167,32.686167,3184,Blacktip
2020/08/15 03:53,JP001,3184,NA,NA,JP001,-27.561167,32.686167,3184,Blacktip
2020/08/15 03:54,JP001,3184,NA,NA,JP001,-27.561167,32.686167,3184,Blacktip
2020/08/15 03:55,JP001,3184,NA,NA,JP001,-27.561167,32.686167,3184,Blacktip
2020/08/15 03:56,JP001,3184,NA,NA,JP001,-27.561167,32.686167,3184,Blacktip
2020/08/15 03:57,JP001,3184,NA,NA,JP001,-27.561167,32.686167,3184,Blacktip
2020/08/15 04:00,JP002,3184,NA,NA,JP002,-27.561167,32.691833,3184,Blacktip
2020/08/15 04:01,JP001,3184,NA,NA,JP001,-27.561167,32.686167,3184,Blacktip
2020/08/15 06:10,2 mile 2,3184,NA,NA,2 mile 2,-27.5122,32.695483,3184,Blacktip
2020/08/15 06:11,2 mile 2,3184,NA,NA,2 mile 2,-27.5122,32.695483,3184,Blacktip
2020/08/15 06:12,2 mile 2,3184,NA,NA,2 mile 2,-27.5122,32.695483,3184,Blacktip
2020/08/15 10:28,9_mile_1,3184,NA,NA,9_mile_1,-27.398572,32.730531,3184,Blacktip
2020/08/15 10:30,9_mile_1,3184,NA,NA,9_mile_1,-27.398572,32.730531,3184,Blacktip
2020/08/15 10:30,9_mile_1,3184,NA,NA,9_mile_1,-27.398572,32.730531,3184,Blacktip
2020/08/15 10:31,9_mile_1,3184,NA,NA,9_mile_1,-27.398572,32.730531,3184,Blacktip
2020/08/15 10:34,9_mile_1,3184,NA,NA,9_mile_1,-27.398572,32.730531,3184,Blacktip
2020/08/15 10:35,9_mile_1,3184,NA,NA,9_mile_1,-27.398572,32.730531,3184,Blacktip
2020/08/15 10:37,9_mile_1,3184,NA,NA,9_mile_1,-27.398572,32.730531,3184,Blacktip
2020/08/16 10:46,MOZ002,3184,NA,NA,MOZ002,-26.8545,32.905361,3184,Blacktip
2020/08/16 13:35,Leven,3185,NA,NA,Leven,-27.912117,32.598567,3185,Blacktip
2020/08/16 13:36,Leven,3185,NA,NA,Leven,-27.912117,32.598567,3185,Blacktip
2020/08/16 13:38,Leven,3185,NA,NA,Leven,-27.912117,32.598567,3185,Blacktip
2020/08/16 15:21,Pinnacles 2,3184,NA,NA,Pinnacles 2,-26.746639,32.934222,3184,Blacktip
2020/08/18 03:51,RSB001,3185,NA,NA,RSB001,-27.7178,32.6391,3185,Blacktip
2020/08/18 03:52,RSB001,3185,NA,NA,RSB001,-27.7178,32.6391,3185,Blacktip
2020/08/18 03:54,RSB001,3185,NA,NA,RSB001,-27.7178,32.6391,3185,Blacktip
2020/08/18 12:44,JP002,3185,NA,NA,JP002,-27.561167,32.691833,3185,Blacktip
2020/08/18 12:45,JP002,3185,NA,NA,JP002,-27.561167,32.691833,3185,Blacktip
2020/08/18 12:47,JP001,3185,NA,NA,JP001,-27.561167,32.686167,3185,Blacktip
2020/08/18 12:48,JP002,3185,NA,NA,JP002,-27.561167,32.691833,3185,Blacktip
2020/08/18 12:49,JP001,3185,NA,NA,JP001,-27.561167,32.686167,3185,Blacktip
2020/08/18 12:51,JP002,3185,NA,NA,JP002,-27.561167,32.691833,3185,Blacktip
2020/08/18 12:52,JP001,3185,NA,NA,JP001,-27.561167,32.686167,3185,Blacktip
2020/08/18 12:52,JP002,3185,NA,NA,JP002,-27.561167,32.691833,3185,Blacktip
2020/08/18 12:52,JP001,3185,NA,NA,JP001,-27.561167,32.686167,3185,Blacktip
2020/08/18 12:53,JP002,3185,NA,NA,JP002,-27.561167,32.691833,3185,Blacktip
2020/08/18 12:54,JP002,3185,NA,NA,JP002,-27.561167,32.691833,3185,Blacktip
2020/08/18 12:55,JP001,3185,NA,NA,JP001,-27.561167,32.686167,3185,Blacktip
2020/08/18 12:55,JP002,3185,NA,NA,JP002,-27.561167,32.691833,3185,Blacktip
2020/08/18 12:56,JP002,3185,NA,NA,JP002,-27.561167,32.691833,3185,Blacktip
2020/08/18 12:58,JP002,3185,NA,NA,JP002,-27.561167,32.691833,3185,Blacktip
2020/08/18 12:59,JP003,3185,NA,NA,JP003,-27.561167,32.698017,3185,Blacktip
2020/08/18 13:00,JP003,3185,NA,NA,JP003,-27.561167,32.698017,3185,Blacktip
2020/08/18 13:00,JP002,3185,NA,NA,JP002,-27.561167,32.691833,3185,Blacktip
2020/08/18 13:00,JP003,3185,NA,NA,JP003,-27.561167,32.698017,3185,Blacktip
2020/08/18 13:01,JP003,3185,NA,NA,JP003,-27.561167,32.698017,3185,Blacktip
2020/08/18 15:11,2 mile 2,3185,NA,NA,2 mile 2,-27.5122,32.695483,3185,Blacktip
2020/08/18 19:57,9_mile_1,3185,NA,NA,9_mile_1,-27.398572,32.730531,3185,Blacktip
2020/08/18 19:58,9_mile_1,3185,NA,NA,9_mile_1,-27.398572,32.730531,3185,Blacktip
2020/08/18 20:00,9_mile_1,3185,NA,NA,9_mile_1,-27.398572,32.730531,3185,Blacktip
2020/08/18 20:01,9_mile_1,3185,NA,NA,9_mile_1,-27.398572,32.730531,3185,Blacktip
2020/08/19 11:06,RR002,3185,NA,NA,RR002,-27.0469,32.87322,3185,Blacktip
2020/08/19 11:07,RR002,3185,NA,NA,RR002,-27.0469,32.87322,3185,Blacktip
2020/08/19 11:08,RR002,3185,NA,NA,RR002,-27.0469,32.87322,3185,Blacktip
2020/08/20 09:07,Mamoli 1,3185,NA,NA,Mamoli 1,-26.713361,32.910833,3185,Blacktip
2020/08/20 09:08,Mamoli 1,3185,NA,NA,Mamoli 1,-26.713361,32.910833,3185,Blacktip
2020/08/20 09:09,Mamoli 1,3185,NA,NA,Mamoli 1,-26.713361,32.910833,3185,Blacktip
2020/08/20 09:10,Mamoli 1,3185,NA,NA,Mamoli 1,-26.713361,32.910833,3185,Blacktip
2020/08/20 09:12,Mamoli 1,3185,NA,NA,Mamoli 1,-26.713361,32.910833,3185,Blacktip
2020/08/20 09:29,Mamoli 1,3185,NA,NA,Mamoli 1,-26.713361,32.910833,3185,Blacktip
2020/08/20 09:30,Mamoli 1,3185,NA,NA,Mamoli 1,-26.713361,32.910833,3185,Blacktip
2020/08/20 09:31,Mamoli 1,3185,NA,NA,Mamoli 1,-26.713361,32.910833,3185,Blacktip
2020/08/20 09:32,Mamoli 1,3185,NA,NA,Mamoli 1,-26.713361,32.910833,3185,Blacktip
2020/08/20 09:32,Mamoli 1,3185,NA,NA,Mamoli 1,-26.713361,32.910833,3185,Blacktip
2020/08/20 09:33,Mamoli 1,3185,NA,NA,Mamoli 1,-26.713361,32.910833,3185,Blacktip
2020/08/20 09:35,Mamoli 1,3185,NA,NA,Mamoli 1,-26.713361,32.910833,3185,Blacktip
2020/08/20 09:36,Mamoli 1,3185,NA,NA,Mamoli 1,-26.713361,32.910833,3185,Blacktip
2020/08/20 09:38,Mamoli 1,3185,NA,NA,Mamoli 1,-26.713361,32.910833,3185,Blacktip
2020/08/20 12:08,Techobanine 3,3185,NA,NA,Techobanine 3,-26.649167,32.915139,3185,Blacktip
2020/08/20 12:09,Techobanine 3,3185,NA,NA,Techobanine 3,-26.649167,32.915139,3185,Blacktip
2020/08/20 12:10,Techobanine 3,3185,NA,NA,Techobanine 3,-26.649167,32.915139,3185,Blacktip
2020/08/20 12:11,Techobanine 3,3185,NA,NA,Techobanine 3,-26.649167,32.915139,3185,Blacktip
2020/08/21 12:05,Santa Maria South,3185,NA,NA,Santa Maria South,-26.09768,33.00739,3185,Blacktip
2020/08/21 12:06,Santa Maria South,3185,NA,NA,Santa Maria South,-26.09768,33.00739,3185,Blacktip
2020/08/21 12:07,Santa Maria South,3185,NA,NA,Santa Maria South,-26.09768,33.00739,3185,Blacktip
2020/08/21 12:10,Santa Maria Mid,3185,NA,NA,Santa Maria Mid,-26.09439,33.00689,3185,Blacktip
2020/08/27 10:16,VR2W-119181,3184,NA,NA,FP,-22.1372,35.5609,3184,Blacktip
2020/08/27 12:24,VR2W-106173,3184,NA,NA,ALR,-22.0771,35.5581,3184,Blacktip
2020/08/27 12:26,VR2W-106173,3184,NA,NA,ALR,-22.0771,35.5581,3184,Blacktip
2020/08/27 12:28,VR2W-106173,3184,NA,NA,ALR,-22.0771,35.5581,3184,Blacktip
2020/08/27 12:29,VR2W-106173,3184,NA,NA,ALR,-22.0771,35.5581,3184,Blacktip
2020/08/27 14:45,VR2W-114057,3184,NA,NA,BEST,-22.0156,35.5532,3184,Blacktip
2020/08/27 14:49,VR2W-114057,3184,NA,NA,BEST,-22.0156,35.5532,3184,Blacktip
2020/08/27 14:50,VR2W-114057,3184,NA,NA,BEST,-22.0156,35.5532,3184,Blacktip
2020/08/27 14:51,VR2W-114057,3184,NA,NA,BEST,-22.0156,35.5532,3184,Blacktip
2020/08/27 14:58,VR2W-114057,3184,NA,NA,BEST,-22.0156,35.5532,3184,Blacktip
2020/08/27 15:09,VR2W-114057,3184,NA,NA,BEST,-22.0156,35.5532,3184,Blacktip
2020/08/27 15:23,VR2W-114057,3184,NA,NA,BEST,-22.0156,35.5532,3184,Blacktip
2020/08/27 15:25,VR2W-114057,3184,NA,NA,BEST,-22.0156,35.5532,3184,Blacktip
2020/08/30 19:58,VR2W-119181,3185,NA,NA,FP,-22.1372,35.5609,3185,Blacktip
2020/08/30 21:59,VR2W-106173,3185,NA,NA,ALR,-22.0771,35.5581,3185,Blacktip
2020/09/04 23:30,VR2W-119181,3183,NA,NA,FP,-22.1372,35.5609,3183,Blacktip
2020/09/04 23:40,VR2W-119181,3183,NA,NA,FP,-22.1372,35.5609,3183,Blacktip
2020/09/05 01:05,VR2W-119181,3183,NA,NA,FP,-22.1372,35.5609,3183,Blacktip
2020/09/05 01:05,VR2W-119181,3183,NA,NA,FP,-22.1372,35.5609,3183,Blacktip
2020/09/05 03:53,VR2W-119181,3183,NA,NA,FP,-22.1372,35.5609,3183,Blacktip
2020/09/05 04:04,VR2W-119181,3183,NA,NA,FP,-22.1372,35.5609,3183,Blacktip
2020/09/05 08:34,VR2W-119181,3183,NA,NA,FP,-22.1372,35.5609,3183,Blacktip
2020/09/05 08:35,VR2W-119181,3183,NA,NA,FP,-22.1372,35.5609,3183,Blacktip
2020/09/05 08:36,VR2W-119181,3183,NA,NA,FP,-22.1372,35.5609,3183,Blacktip
2020/09/05 08:37,VR2W-119181,3183,NA,NA,FP,-22.1372,35.5609,3183,Blacktip
2020/09/05 08:39,VR2W-119181,3183,NA,NA,FP,-22.1372,35.5609,3183,Blacktip
2020/09/05 08:42,VR2W-119181,3183,NA,NA,FP,-22.1372,35.5609,3183,Blacktip
2020/09/05 08:43,VR2W-119181,3183,NA,NA,FP,-22.1372,35.5609,3183,Blacktip
